job_number,address,address_house,address_street,latitude,longitude,ycoord,xcoord,bin,bbl,boro,block,lot,dob_type,job_type,job_description,dcp_occ_category,occ_init,occ_prop,dob_occ_init,dob_occ_prop,dcp_status,dob_status,status_date,status_a,status_a_year,status_d,status_p,status_q,status_q_year,status_r,status_x,dob_bldg_type,stories_init,stories_prop,zoningsft_init,zoningsft_prop,units_init,units_prop,units_net,units_net_complete,units_net_incomplete,earliest_effectivedate,latest_effectivedate,latest_certtype,latest_cofo,u_2007_existtotal,u_2008_existtotal,u_2009_existtotal,u_2010pre_existtotal,u_2010post_existtotal,u_2011_existtotal,u_2012_existtotal,u_2013_existtotal,u_2014_existtotal,u_2015_existtotal,u_2016_existtotal,u_2017_existtotal,u_2018_existtotal,unit_change_2007,unit_change_2008,unit_change_2009,unit_change_preapr2010,unit_change_postapr2010,unit_change_2011,unit_change_2012,unit_change_2013,unit_change_2014,unit_change_2015,unit_change_2016,unit_change_2017,unit_change_2018,u_2007_netcomplete,u_2008_netcomplete,u_2009_netcomplete,u_2010pre_netcomplete,u_2010post_netcomplete,u_2011_netcomplete,u_2012_netcomplete,u_2013_netcomplete,u_2014_netcomplete,u_2015_netcomplete,u_2016_netcomplete,u_2017_netcomplete,u_2018_netcomplete,geo_cd,geo_ntacode,geo_ntaname,geo_censusblock,geo_csd,f_pfirms2015_100yr,x_dcpedited,x_mixeduse,x_dup_flag,x_dup_id,x_dup_maxstatusdate,x_dup_maxcofodate,x_geomsource,x_occsource,x_inactive,x_outlier,x_withdrawal,geom
510003782,120 BODINE STREET,120,BODINE STREET,40.635695,-74.125427,,,5167158,5002010007,STATEN ISLAND,00201,00070,NB,New Building,,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,02/14/2011 12:00:00 AM,05/23/2007,2007,05/30/2007,09/09/2009,2009-09-09,9-09,11/02/2009,02/14/2011,1-2-3 FAMILY,0,3,0,0,0,2,2,2,0,2011-02-14,2011-02-14,C- CO,2,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
510003817,120 BODINE STREET,120,BODINE STREET,40.635695,-74.125427,,,5167158,5002010007,STATEN ISLAND,00201,00070,NB,New Building,,Other,Empty Lot,"Industrial, Storage & Utilities",,B-2,Complete,SIGNED OFF,02/07/2011 12:00:00 AM,05/23/2007,2007,05/30/2007,09/25/2007,2009-08-12,8-12,11/02/2009,02/07/2011,1-2-3 FAMILY,0,1,0,0,0,,,,,2011-02-07,2011-02-07,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
520095735,452 BRADLEY AVE,452,BRADLEY AVE,40.599864,-74.131046,,,5167269,5008240006,STATEN ISLAND,00824,00063,NB,New Building,CONSTRUCT A TWO FAMILY RESIDENCE WITH BUILT IN TWO CAR GARAGE,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,11/21/2013 12:00:00 AM,04/05/2012,2012,04/05/2012,08/02/2012,2012-09-10,9-10,10/22/2012,11/21/2013,1-2-3 FAMILY,0,3,0,1,0,2,2,2,0,2013-11-21,2013-11-21,C- CO,2,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
520095744,452 BRADLEY AVE,452,BRADLEY AVE,40.599864,-74.131046,,,5167269,5008240006,STATEN ISLAND,00824,00063,NB,New Building,CONSTRUCT A ONE CAR GARAGE,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,11/22/2013 12:00:00 AM,04/05/2012,2012,04/05/2012,09/10/2012,2012-10-17,0-17,10/02/2013,11/22/2013,1-2-3 FAMILY,0,1,0,1,0,1,1,1,0,2013-11-22,2013-11-22,C- CO,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
520097243,219 ALTER AVENUE,219,ALTER AVENUE,40.589942,-74.093206,,,5167303,5033350004,STATEN ISLAND,03335,00045,NB,New Building,DETACHED 1 CAR GARAGE.,Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,03/06/2013 12:00:00 AM,04/24/2012,2012,04/24/2012,04/30/2012,2012-11-19,1-19,11/21/2012,03/06/2013,OTHERS,0,1,0,300,0,,,,,2013-03-06,2013-03-06,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
520097252,219 ALTER AVENUE,219,ALTER AVENUE,40.589942,-74.093206,,,5167303,5033350004,STATEN ISLAND,03335,00045,NB,New Building,"CONSTRUCT A 3 STORY, 2 FAMILY RESIDENCE WITH OFF STREET PARKING FOR TWO CARS AND DETACHED 1 CAR GARAGE FILED ON A SEPARATE APPLICATION.",Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,03/06/2013 12:00:00 AM,04/24/2012,2012,04/24/2012,05/23/2012,2012-05-29,5-29,06/29/2012,03/06/2013,1-2-3 FAMILY,0,3,0,2570,0,2,2,2,0,2013-03-06,2013-03-06,C- CO,2,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
520105617,24 DAVID STREET,24,DAVID STREET,40.543489,-74.148519,,,5167490,5052700002,STATEN ISLAND,05270,00022,NB,New Building,TWO FAMILY DWELLING WITH A DETACHED ONE CAR GARAGE AND TWO OFF-STREET PARKING SPACES.,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,11/27/2015 12:00:00 AM,12/12/2012,2012,12/12/2012,05/16/2013,2013-06-28,6-28,09/27/2013,11/27/2015,1-2-3 FAMILY,0,2,0,3190,0,2,2,2,0,2015-11-27,2015-11-27,C- CO,2,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,,,,,,,,,,,,,,,false,,0,
520105626,24 DAVID STREET,24,DAVID STREET,40.543489,-74.148519,,,5167490,5052700002,STATEN ISLAND,05270,00022,NB,New Building,ONE CAR GARAGE,Other,Empty Lot,"Industrial, Storage & Utilities",,S-2,Complete,SIGNED OFF,12/01/2015 12:00:00 AM,12/12/2012,2012,12/12/2012,05/30/2013,2013-06-20,6-20,06/20/2013,12/01/2015,1-2-3 FAMILY,0,1,0,264,0,0,0,0,0,2015-12-01,2015-12-01,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
520143728,585 CLERMONT AVENUE,585,CLERMONT AVENUE,40.501844,-74.243297,,,5167750,5078880004,STATEN ISLAND,07888,00047,NB,New Building,CONSTRUCT THREE STORY TWO FAMILY DWELLING,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,04/29/2015 12:00:00 AM,06/24/2013,2013,06/24/2013,07/15/2013,2013-08-14,8-14,08/20/2013,04/29/2015,1-2-3 FAMILY,0,3,0,2813,0,2,2,2,0,2015-04-29,2015-04-29,C- CO,2,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,,,,,,,,,,,,,,,false,,0,
520143737,585 CLERMONT AVENUE,585,CLERMONT AVENUE,40.501844,-74.243297,,,5167750,5078880004,STATEN ISLAND,07888,00047,NB,New Building,CONSTRUCT ACCESSORY DETACHED ONE-CAR GARAGE,Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,04/16/2015 12:00:00 AM,06/24/2013,2013,06/24/2013,07/15/2013,2013-08-14,8-14,08/20/2013,04/16/2015,1-2-3 FAMILY,0,1,0,2813,0,0,0,0,0,2015-04-16,2015-04-16,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
520075846,42 ARBUTUS AVE,42,ARBUTUS AVE,40.533153,-74.185593,,,5167990,5065610004,STATEN ISLAND,06561,00048,NB,New Building,PLANS AND APPLICATIONS FILED HEREWITH FOR A PROPOSED ONE FAMILY RESIDENCE. FILED IN CONJUNCTION WITH BPP# 520063476.  NEW 15' C.C. 390' TO AMBOY ROAD. FILED IN CONJUNCTION WITH DETACHED TWO CAR GARAGE FILED UNDER SEPERATE APPLICATION FOR REQUIRED PARKING PURPOSES.,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,12/11/2015 12:00:00 AM,08/19/2011,2011,08/19/2011,11/18/2011,2013-03-19,3-19,10/02/2013,12/11/2015,1-2-3 FAMILY,0,2,0,4324,0,1,1,1,0,2015-12-11,2015-12-11,C- CO,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,,,,,,,,,,,,,,,false,,0,
520075855,42 ARBUTUS AVE,42,ARBUTUS AVE,40.533153,-74.185593,,,5167990,5065610004,STATEN ISLAND,06561,00048,NB,New Building,PLANS AND APPLICATIONS FILED HEREWITH FOR A PROPOSED TWO CAR ACCESSORY GARAGE FILED IN CONJUNCTION WITH BPP# 520063476.  NEW 15' C.C.  390' TO AMBOY ROAD AND EQ FENCE FILED UNDER NB APPLICATION UNDER SAME ADDRESS.,Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,12/11/2015 12:00:00 AM,08/19/2011,2011,08/19/2011,11/07/2011,2013-03-19,3-19,01/23/2015,12/11/2015,OTHERS,0,1,0,625,0,,,,,2015-12-11,2015-12-11,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
520112592,34 SHERWOOD AVENUE,34,SHERWOOD AVENUE,40.515592,-74.210770,,,5168041,5067750024,STATEN ISLAND,06775,00244,NB,New Building,CONSTRUCT A DETACHED TWO FAMILY RESIDENCE,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,09/29/2014 12:00:00 AM,11/07/2012,2012,11/07/2012,06/07/2013,2013-06-24,6-24,07/18/2013,09/29/2014,1-2-3 FAMILY,0,3,0,5412,0,2,2,2,0,2014-09-29,2014-09-29,C- CO,2,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
520182070,34 SHERWOOD AVENUE,34,SHERWOOD AVENUE,40.515592,-74.210770,,,5168041,5067750024,STATEN ISLAND,06775,00244,NB,New Building,CONSTRUCT A DETACHED TWO CAR GARAGE,Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,05/20/2015 12:00:00 AM,01/03/2014,2014,01/03/2014,01/10/2014,2014-04-21,4-21,09/23/2014,05/20/2015,1-2-3 FAMILY,0,1,0,572,0,0,0,0,0,2015-05-20,2015-05-20,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
510006725,22 CLAYPIT ROAD,22,CLAYPIT ROAD,40.540053,-74.218579,,,5168082,5072670012,STATEN ISLAND,07267,00129,NB,New Building,,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,02/11/2014 12:00:00 AM,06/19/2007,2007,06/19/2007,06/27/2007,2009-10-22,0-22,12/05/2011,02/11/2014,1-2-3 FAMILY,0,1,0,2292,0,2,2,2,0,2014-02-11,2014-02-11,C- CO,2,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
510007289,22 CLAYPIT ROAD,22,CLAYPIT ROAD,40.540053,-74.218579,,,5168082,5072670012,STATEN ISLAND,07267,00129,NB,New Building,,Other,Empty Lot,"Industrial, Storage & Utilities",,B-2,Complete,SIGNED OFF,02/10/2014 12:00:00 AM,06/22/2007,2007,06/25/2007,07/03/2007,2009-10-22,0-22,11/26/2013,02/10/2014,OTHERS,0,1,0,0,0,,,,,2014-02-10,2014-02-10,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
520161119,7 WHITEHALL STREET,7,WHITEHALL STREET,40.564087,-74.122244,,,5168117,5042900003,STATEN ISLAND,04290,00034,NB,New Building,IT IS PROPOSED TO CONSTRUCT A NEW DETACHED ONE FAMILY RESIDENCE.,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,02/23/2016 12:00:00 AM,08/28/2013,2013,08/28/2013,09/24/2013,2013-09-27,9-27,11/06/2013,02/23/2016,1-2-3 FAMILY,0,3,0,2434,0,1,1,1,0,2016-02-23,2016-02-23,C- CO,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,,,,,,,,,,,,,,,false,,0,
520161128,7 WHITEHALL STREET,7,WHITEHALL STREET,40.564087,-74.122244,,,5168117,5042900003,STATEN ISLAND,04290,00034,NB,New Building,IT IS PROPOSED TO CONSTRUCT A DETACHED 2 CAR GARAGE.  THIS IS FILED IN CONJUNCTION WITH THE DETACHED 1 FAMILY RESIDENCE FILED UNDER A SEPARATE APPLICATION. FENCE PERMIT FILED FILED UNDER 520010826.,Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,02/19/2016 12:00:00 AM,08/28/2013,2013,08/28/2013,09/24/2013,2013-09-27,9-27,04/09/2015,02/19/2016,OTHERS,0,1,0,2434,0,0,0,0,0,2016-02-19,2016-02-19,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
520021119,714 CLAWSON STREET,714,CLAWSON STREET,40.562640,-74.120129,,,5168119,5042980001,STATEN ISLAND,04298,00015,NB,New Building,"NEW TWO STORY, ONE FAMILY RESIDENCE  PROPOSED DROP CURB 10'-0'  TOTAL  7'-0' PLUS TWO 1'-6' SPLAYS  EAST SIDE OF CLAWSON STREET  76'-1' SOUTH OF THE END OF AN ARC OF A CURVE CONNECTING CLAWSON TO OAK AVENUE",Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,03/12/2012 12:00:00 AM,10/23/2009,2009,10/23/2009,01/26/2010,2010-03-04,3-04,06/02/2010,03/12/2012,1-2-3 FAMILY,0,2,0,2625,0,1,1,1,0,2012-03-12,2012-03-12,C- CO,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
520034007,714 CLAWSON STREET,714,CLAWSON STREET,40.562640,-74.120129,,,5168119,5042980001,STATEN ISLAND,04298,00015,NB,New Building,NEW ONE CAR GARAGE ACCESSORY TO NEW ONE FAMILY RESIDENCE FILED UNDER JOB # 520021119,Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,12/15/2011 12:00:00 AM,04/13/2010,2010,04/13/2010,10/15/2010,2010-11-16,1-16,07/28/2011,12/15/2011,1-2-3 FAMILY,0,1,0,2625,0,0,0,0,0,2011-12-15,2011-12-15,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
500830595,42 GRASMERE AVENUE,42,GRASMERE AVENUE,40.603069,-74.084618,,,5168223,5031660011,STATEN ISLAND,03166,00118,NB,New Building,,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,02/18/2009 12:00:00 AM,04/25/2006,2006,05/09/2006,05/09/2006,2006-05-25,5-25,06/28/2006,02/18/2009,1-2-3 FAMILY,0,3,0,0,0,1,1,1,0,2009-02-18,2009-02-18,C- CO,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
510054325,42 GRASMERE AVENUE,42,GRASMERE AVENUE,40.603069,-74.084618,,,5168223,5031660011,STATEN ISLAND,03166,00118,NB,New Building,CONSTRUCT A DETACHED TWO CAR GARAGE ACCESSORY TO NEW BLDG APPLICATION FOR 42 G RASMERE AVE(500830595). NO ON OR OFF SITE FILL TO EXCEED 300 CUBIC YARDS. EXHI BIT III LAND DOC. #11849. HOA LAND DOC #119947.,Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,03/31/2009 12:00:00 AM,09/18/2008,2008,10/20/2008,01/20/2009,2009-01-27,1-27,01/30/2009,03/31/2009,1-2-3 FAMILY,0,1,0,367,0,0,0,0,0,2009-03-31,2009-03-31,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
520095272,30 STANWICH STREET,30,STANWICH STREET,40.601430,-74.089362,,,5168226,5031710013,STATEN ISLAND,03171,00137,NB,New Building,NEW BUILDING TWO FAMILY,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,01/23/2018 12:00:00 AM,04/05/2012,2012,04/05/2012,07/24/2012,2012-09-17,9-17,01/03/2013,01/23/2018,1-2-3 FAMILY,0,2,0,2044,0,2,2,2,0,2018-01-23,2018-01-23,C- CO,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,,,,,,,,,,,,,,,false,,0,
520095959,30 STANWICH STREET,30,STANWICH STREET,40.601430,-74.089362,,,5168226,5031710013,STATEN ISLAND,03171,00137,NB,New Building,ONE CAR GARAGE,Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,01/26/2018 12:00:00 AM,04/05/2012,2012,04/05/2012,08/01/2012,2012-09-17,9-17,06/03/2013,01/26/2018,OTHERS,0,1,0,200,0,0,0,0,0,2018-01-26,2018-01-26,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
520109098,157 CROMWELL AVENUE,157,CROMWELL AVENUE,40.590330,-74.096339,,,5168633,5033180008,STATEN ISLAND,03318,00089,NB,New Building,PLANS AND APPLICATIONS FOR A TWO FAMILY DWELLING.  FILED IN CONJUNCTION WITH BPP BY OTHERS.  10'-0 C.C.345 FEET FROM NORTH RAILROAD AVENUE.,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,07/18/2014 12:00:00 AM,09/21/2012,2012,09/21/2012,11/21/2012,2013-01-04,1-04,04/08/2013,07/18/2014,1-2-3 FAMILY,0,3,0,2250,0,2,2,2,0,2014-07-18,2014-07-18,C- CO,2,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
520109105,157 CROMWELL AVENUE,157,CROMWELL AVENUE,40.590330,-74.096339,,,5168633,5033180008,STATEN ISLAND,03318,00089,NB,New Building,PLANS AND APPLICATIONS FOR A DETACHED GARAGE.  FILED IN CONJUNCTION WITH BPP BY OTHERS. FILED IN CONJUNCTION WITH 2 FAMILY RESIDENCE UNDER SAME ADDRESS.  C.C. FILED IN CONJUNCTION WITH 2 FAMILY RESIDENCE UNDER SAME ADDRESS,Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,07/21/2014 12:00:00 AM,09/21/2012,2012,09/21/2012,11/27/2012,2013-01-04,1-04,04/08/2013,07/21/2014,OTHERS,0,1,0,300,0,,,,,2014-07-21,2014-07-21,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
520271633,384 SIMONSON AVENUE,384,SIMONSON AVENUE,40.626884,-74.152955,,,5169033,5011980010,STATEN ISLAND,01198,00105,NB,New Building,NEW BUILDING DETACHED 2 FAMILY 2 STORY WITH CELLAR,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,09/07/2017 12:00:00 AM,09/30/2016,2016,09/30/2016,11/30/2016,2016-12-13,2-13,01/20/2017,09/07/2017,1-2-3 FAMILY,0,2,0,2656,0,2,2,2,0,2017-09-07,2017-09-07,C- CO,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,,,,,,,,,,,,,,,false,,0,
520274364,384 SIMONSON AVENUE,384,SIMONSON AVENUE,40.626884,-74.152955,,,5169033,5011980010,STATEN ISLAND,01198,00105,NB,New Building,NEW BUILDING-ONE CAR DETACHED GARAGE,Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,09/07/2017 12:00:00 AM,10/12/2016,2016,10/12/2016,11/30/2016,2016-12-20,2-20,01/20/2017,09/07/2017,1-2-3 FAMILY,0,1,0,200,0,0,0,0,0,2017-09-07,2017-09-07,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
520257196,47 ATLANTIC AVENUE,47,ATLANTIC AVENUE,40.594323,-74.096813,,,5169049,5032920004,STATEN ISLAND,03292,00043,NB,New Building,CONSTRUCT 3-STORY TWO FAMILY DWELLING,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,03/28/2017 12:00:00 AM,03/23/2016,2016,03/23/2016,04/20/2016,2016-06-15,6-15,08/10/2016,03/28/2017,1-2-3 FAMILY,0,3,0,3138,0,2,2,2,0,2017-03-28,2017-03-28,C- CO,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,,,,,,,,,,,,,,,false,,0,
520257203,47 ATLANTIC AVENUE,47,ATLANTIC AVENUE,40.594323,-74.096813,,,5169049,5032920004,STATEN ISLAND,03292,00043,NB,New Building,CONSTRUCT ACCESSORY DETACHED ONE-CAR GARAGE,Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,03/28/2017 12:00:00 AM,03/23/2016,2016,03/23/2016,04/21/2016,2016-06-15,6-15,08/12/2016,03/28/2017,1-2-3 FAMILY,0,1,0,275,0,,,,,2017-03-28,2017-03-28,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
520187011,4867 HYLAN BOULEVARD,4867,HYLAN BOULEVARD,40.526614,-74.168355,,,5169118,5064020000,STATEN ISLAND,06402,00003,NB,New Building,APPLICATION FILED TO CONSTRUCT A DETACHED ONE CAR GARAGE LOCCATED IN THE REAR YARD IN CONJUNCTION WITH NB 520187020,Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,02/17/2016 12:00:00 AM,10/17/2014,2014,10/17/2014,11/19/2014,2014-11-20,1-20,12/21/2015,02/17/2016,1-2-3 FAMILY,0,1,0,300,0,,,,,2016-02-17,2016-02-17,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
520187020,4867 HYLAN BOULEVARD,4867,HYLAN BOULEVARD,40.526614,-74.168355,,,5169118,5064020000,STATEN ISLAND,06402,00003,NB,New Building,APPLICATION FILED TO CONSTRUCT A DETACHED TWO FAMILY HOME,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,02/18/2016 12:00:00 AM,10/17/2014,2014,10/17/2014,11/18/2014,2014-11-20,1-20,04/14/2015,02/18/2016,1-2-3 FAMILY,0,3,0,2352,0,2,2,2,0,2016-02-18,2016-02-18,C- CO,2,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,,,,,,,,,,,,,,,false,,0,
520127096,12 HARDY PLACE,12,HARDY PLACE,40.551619,-74.152549,,,5169151,5054340003,STATEN ISLAND,05434,00032,NB,New Building,TWO FAMILY DWELLING WITH A DETACHED GARAGE IN THE BACK AND TWO OFF-STREET PARKING SPACES.,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,06/24/2015 12:00:00 AM,06/04/2013,2013,06/04/2013,02/06/2014,2014-02-06,2-06,04/08/2014,06/24/2015,1-2-3 FAMILY,0,3,0,2544,0,2,2,2,0,2015-06-24,2015-06-24,C- CO,2,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,,,,,,,,,,,,,,,false,,0,
520127103,12 HARDY PLACE,12,HARDY PLACE,40.551619,-74.152549,,,5169151,5054340003,STATEN ISLAND,05434,00032,NB,New Building,ONE CAR ACCESSORY PARKING GARAGE.,Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,06/25/2015 12:00:00 AM,06/04/2013,2013,06/04/2013,01/22/2014,2014-02-07,2-07,02/07/2014,06/25/2015,1-2-3 FAMILY,0,1,0,264,0,,,,,2015-06-25,2015-06-25,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
